,datetime,user_id_64,member_id,segment_id,is_daily_unique,is_monthly_unique,value
131,2014-08-16 18:55:28,100393256906753006,1371,453175,0,0,0
132,2014-08-16 18:55:28,100393256906753006,1371,453187,0,0,0
133,2014-08-16 18:55:28,100393256906753006,1371,624595,0,0,0
134,2014-08-16 18:55:28,100393256906753006,1371,841039,0,0,0
135,2014-08-16 18:55:28,100393256906753006,1371,1520095,0,0,0
136,2014-08-16 18:55:28,100393256906753006,1371,453188,0,0,0
137,2014-08-16 18:55:28,100393256906753006,1371,453200,0,0,0
138,2014-08-16 18:55:28,100393256906753006,1371,598412,0,0,0
139,2014-08-16 18:55:28,100393256906753006,1371,453195,0,0,0
140,2014-08-16 18:55:28,100393256906753006,1371,1520100,0,0,0
141,2014-08-16 18:55:28,100393256906753006,1371,453204,0,0,0
142,2014-08-16 18:55:28,100393256906753006,1371,453192,0,0,0
143,2014-08-16 18:55:28,100393256906753006,1371,547034,0,0,0
144,2014-08-16 18:55:28,100393256906753006,1371,453206,0,0,0
145,2014-08-16 18:55:28,100393256906753006,1371,453194,0,0,0
146,2014-08-16 18:55:28,100393256906753006,1371,1122882,0,0,0
147,2014-08-16 18:55:28,100393256906753006,1371,1014078,0,0,0
148,2014-08-16 18:55:28,100393256906753006,1371,453210,0,0,0
149,2014-08-16 18:55:28,100393256906753006,1371,453174,0,0,0
150,2014-08-16 18:55:28,100393256906753006,1371,453138,0,0,0
151,2014-08-16 18:55:28,100393256906753006,1371,1122880,0,0,0
152,2014-08-16 18:55:28,100393256906753006,1371,453208,0,0,0
153,2014-08-16 18:55:28,100393256906753006,1371,453172,0,0,0
154,2015-06-23 09:21:50,100393256906753006,1371,1122882,1,0,0
155,2015-06-23 09:21:50,100393256906753006,1371,453190,1,0,0
156,2015-06-23 09:21:50,100393256906753006,1371,453157,1,0,0
157,2015-06-23 09:21:50,100393256906753006,1371,453209,1,0,0
158,2015-06-23 09:21:50,100393256906753006,1371,2133153,1,0,0
159,2015-06-23 09:21:50,100393256906753006,1371,2259511,1,0,0
160,2015-06-23 09:21:50,100393256906753006,1371,453210,1,0,0
161,2015-06-23 09:21:50,100393256906753006,1371,453167,1,0,0
162,2015-06-23 09:21:50,100393256906753006,1371,2518872,1,0,0
163,2015-06-23 09:21:50,100393256906753006,1371,453216,1,0,0
164,2015-06-23 09:21:50,100393256906753006,1371,453168,1,0,0
165,2015-06-23 09:21:50,100393256906753006,1371,2116376,1,0,0
166,2015-06-23 09:21:50,100393256906753006,1371,453208,1,0,0
167,2015-06-23 09:21:50,100393256906753006,1371,453154,1,0,0
168,2015-06-23 09:21:50,100393256906753006,1371,453169,1,0,0
169,2015-06-23 09:21:50,100393256906753006,1371,453217,1,0,0
170,2015-06-23 09:21:50,100393256906753006,1371,453171,1,0,0
171,2015-06-23 09:21:50,100393256906753006,1371,453225,1,0,0
172,2015-06-23 09:21:50,100393256906753006,1371,596219,1,0,0
173,2015-06-23 09:21:50,100393256906753006,1371,453174,1,0,0
174,2015-06-23 09:21:50,100393256906753006,1371,453172,1,0,0
175,2015-06-23 09:21:50,100393256906753006,1371,632176,1,0,0
176,2015-06-23 09:21:50,100393256906753006,1371,2076131,1,0,0
177,2015-06-23 09:21:50,100393256906753006,1371,453202,1,0,0
178,2015-06-23 09:21:50,100393256906753006,1371,453133,1,0,0
179,2015-06-23 09:21:50,100393256906753006,1371,453207,1,0,0
180,2015-06-23 09:21:50,100393256906753006,1371,2076128,1,0,0
181,2015-06-23 09:21:50,100393256906753006,1371,453138,1,0,0
182,2015-06-23 09:21:50,100393256906753006,1371,453187,1,0,0
183,2015-06-23 09:21:50,100393256906753006,1371,1061011,1,0,0
184,2015-06-23 09:21:50,100393256906753006,1371,646487,1,0,0
185,2015-06-23 09:21:50,100393256906753006,1371,453176,1,0,0
186,2015-06-23 09:21:50,100393256906753006,1371,1670513,1,0,0
187,2015-06-23 09:21:50,100393256906753006,1371,453200,1,0,0
188,2015-12-12 12:45:37,1004236748057468001,1371,453174,1,0,0
189,2015-12-12 12:45:37,1004236748057468001,1371,1061011,1,0,0
190,2015-12-12 12:33:51,1004236748057468001,1371,3512366,0,0,0
191,2015-12-12 12:45:37,1004236748057468001,1371,1520095,1,0,0
192,2015-12-12 12:45:37,1004236748057468001,1371,453187,1,0,0
193,2015-12-12 12:50:16,1004236748057468001,1371,3512366,0,0,0
194,2015-12-12 12:45:37,1004236748057468001,1371,453194,1,0,0
195,2015-12-12 12:45:37,1004236748057468001,1371,1670513,1,0,0
196,2015-12-12 12:32:27,1004236748057468001,1371,3512366,1,0,2
197,2015-12-12 12:45:37,1004236748057468001,1371,453195,1,0,0
198,2015-12-12 12:45:37,1004236748057468001,1371,2518872,1,0,0
199,2016-01-24 10:11:52,1004236748057468001,1371,453168,1,0,0
200,2016-01-24 10:11:52,1004236748057468001,1371,453217,1,0,0
201,2016-01-24 10:20:30,1004236748057468001,1371,3512366,0,0,0
202,2016-01-24 10:14:06,1004236748057468001,1371,3512366,0,0,0
203,2016-01-24 10:13:36,1004236748057468001,1371,3512366,1,0,0
204,2016-01-24 10:15:07,1004236748057468001,1371,3512366,0,0,0
205,2016-01-24 10:11:52,1004236748057468001,1371,453202,1,0,0
206,2016-01-24 10:14:37,1004236748057468001,1371,3512366,0,0,0
207,2016-01-24 10:29:59,1004236748057468001,1371,3512366,0,0,0
208,2016-01-24 10:23:02,1004236748057468001,1371,3512366,0,0,2
209,2016-01-24 10:29:09,1004236748057468001,1371,3512366,0,0,2
210,2016-01-24 10:11:52,1004236748057468001,1371,453203,1,0,0
211,2016-01-24 10:11:52,1004236748057468001,1371,453189,1,0,0
212,2016-01-24 10:11:52,1004236748057468001,1371,1520095,1,0,0
213,2016-01-24 10:18:01,1004236748057468001,1371,3512366,0,0,0
214,2016-01-24 10:28:39,1004236748057468001,1371,3512366,0,0,0
215,2016-01-24 10:11:52,1004236748057468001,1371,453200,1,0,0
216,2016-01-24 10:11:52,1004236748057468001,1371,2518872,1,0,0
217,2016-01-24 10:25:35,1004236748057468001,1371,3512366,0,0,0
218,2016-01-24 10:11:52,1004236748057468001,1371,453208,1,0,0
219,2016-01-24 10:11:52,1004236748057468001,1371,453210,1,0,0
220,2016-01-24 10:11:52,1004236748057468001,1371,453157,1,0,0
221,2016-01-24 10:29:40,1004236748057468001,1371,3512366,0,0,2
222,2016-01-24 10:11:52,1004236748057468001,1371,453209,1,0,0
223,2016-01-24 10:18:28,1004236748057468001,1371,3512366,0,0,0
224,2016-03-01 09:41:07,1004236748057468001,1371,453195,0,0,0
225,2016-03-01 09:41:07,1004236748057468001,1371,2518872,0,0,0
226,2016-03-01 09:41:07,1004236748057468001,1371,1062915,0,0,0
227,2016-03-01 09:41:07,1004236748057468001,1371,1520095,0,0,0
228,2016-03-01 09:41:07,1004236748057468001,1371,453200,0,0,0
229,2016-03-01 09:41:07,1004236748057468001,1371,1670513,0,0,0
230,2016-03-01 09:41:07,1004236748057468001,1371,453174,0,0,0
231,2016-03-01 09:41:07,1004236748057468001,1371,1520100,0,0,0
232,2016-03-01 09:41:07,1004236748057468001,1371,453204,0,0,0
233,2014-06-16 14:38:03,1004610442331889007,1371,453219,0,0,0
234,2014-06-16 14:38:03,1004610442331889007,1371,453195,0,0,0
235,2014-06-16 14:38:03,1004610442331889007,1371,1670513,0,0,0
236,2014-06-16 14:38:03,1004610442331889007,1371,1110605,0,0,0
237,2014-06-16 14:38:03,1004610442331889007,1371,453221,0,0,0
238,2014-06-16 14:38:03,1004610442331889007,1371,453209,0,0,0
239,2014-06-16 14:38:03,1004610442331889007,1371,453210,0,0,0
240,2014-06-16 14:38:03,1004610442331889007,1371,453174,0,0,0
241,2014-06-16 14:38:03,1004610442331889007,1371,1061011,0,0,0
242,2014-06-16 14:38:03,1004610442331889007,1371,841039,0,0,0
243,2014-06-16 14:38:03,1004610442331889007,1371,624595,0,0,0
244,2014-06-16 14:38:03,1004610442331889007,1371,453223,0,0,0
245,2014-06-16 14:38:03,1004610442331889007,1371,453200,0,0,0
246,2014-06-16 14:38:03,1004610442331889007,1371,453212,0,0,0
247,2014-06-16 14:38:03,1004610442331889007,1371,646484,0,0,0
248,2014-06-16 14:38:03,1004610442331889007,1371,453189,0,0,0
249,2014-06-16 14:38:03,1004610442331889007,1371,453213,0,0,0
250,2014-06-16 14:38:03,1004610442331889007,1371,453225,0,0,0
251,2014-06-16 14:38:03,1004610442331889007,1371,790029,0,0,0
252,2014-06-16 14:38:03,1004610442331889007,1371,1128981,0,0,0
253,2014-06-16 14:38:03,1004610442331889007,1371,453202,0,0,0
254,2014-06-16 14:38:03,1004610442331889007,1371,453191,0,0,0
255,2014-06-16 14:38:03,1004610442331889007,1371,596219,0,0,0
256,2014-06-18 13:37:33,1004610442331889007,1371,453202,0,0,0
257,2014-06-18 13:37:33,1004610442331889007,1371,453191,0,0,0
258,2014-06-18 13:37:33,1004610442331889007,1371,596219,0,0,0
259,2014-06-18 13:37:33,1004610442331889007,1371,1062913,0,0,0
260,2014-06-18 13:37:33,1004610442331889007,1371,453217,0,0,0
261,2014-06-18 13:37:33,1004610442331889007,1371,453157,0,0,0
262,2014-05-12 12:00:59,1005751816988141009,1371,1430577,1,0,0
263,2014-06-10 08:00:51,1005751816988141009,1371,453158,1,0,0
264,2014-06-10 08:00:51,1005751816988141009,1371,453134,1,0,0
265,2014-06-10 08:00:51,1005751816988141009,1371,453122,1,0,0
266,2014-06-10 08:00:51,1005751816988141009,1371,453219,1,0,0
267,2014-06-10 08:00:51,1005751816988141009,1371,453195,1,0,0
268,2014-06-10 08:00:51,1005751816988141009,1371,452955,1,0,0
269,2014-06-10 08:00:51,1005751816988141009,1371,1122880,1,0,0
270,2014-06-10 08:00:51,1005751816988141009,1371,547024,1,0,0
271,2014-06-10 08:00:51,1005751816988141009,1371,453208,1,0,0
272,2014-06-10 08:00:51,1005751816988141009,1371,453209,1,0,0
273,2014-06-10 08:00:51,1005751816988141009,1371,453221,1,0,0
274,2014-06-10 08:00:51,1005751816988141009,1371,547025,1,0,0
275,2014-06-10 08:00:51,1005751816988141009,1371,1110605,1,0,0
276,2014-06-10 08:00:51,1005751816988141009,1371,1670513,1,0,0
277,2014-06-10 08:00:51,1005751816988141009,1371,453126,1,0,0
278,2014-06-10 08:00:51,1005751816988141009,1371,453174,1,0,0
279,2014-06-10 08:00:51,1005751816988141009,1371,453210,1,0,0
280,2014-06-10 08:00:51,1005751816988141009,1371,1122882,1,0,0
281,2014-06-10 08:00:51,1005751816988141009,1371,453152,1,0,0
282,2014-06-10 08:00:51,1005751816988141009,1371,453200,1,0,0
283,2014-06-10 08:00:51,1005751816988141009,1371,453212,1,0,0
284,2014-06-10 08:00:51,1005751816988141009,1371,598412,1,0,0
285,2014-06-10 08:00:51,1005751816988141009,1371,1407164,1,0,0
286,2014-06-10 08:00:51,1005751816988141009,1371,547030,1,0,0
287,2014-06-10 08:00:51,1005751816988141009,1371,453202,1,0,0
288,2014-06-10 08:00:51,1005751816988141009,1371,453190,1,0,0
289,2014-06-10 08:00:51,1005751816988141009,1371,453154,1,0,0
290,2014-06-10 08:00:51,1005751816988141009,1371,849659,1,0,0
291,2014-06-10 08:00:51,1005751816988141009,1371,596219,1,0,0
292,2014-06-10 08:00:51,1005751816988141009,1371,453191,1,0,0
293,2014-06-10 08:00:51,1005751816988141009,1371,453155,1,0,0
294,2014-06-16 13:30:39,1005751816988141009,1371,453223,0,0,0
295,2014-06-16 13:30:39,1005751816988141009,1371,547027,0,0,0
296,2014-06-16 13:30:39,1005751816988141009,1371,624595,0,0,0
297,2014-06-16 13:30:39,1005751816988141009,1371,841039,0,0,0
298,2014-06-16 13:30:39,1005751816988141009,1371,1061011,0,0,0
299,2014-06-16 13:30:39,1005751816988141009,1371,453139,0,0,0
300,2014-06-16 13:30:39,1005751816988141009,1371,453212,0,0,0
301,2014-06-16 13:30:39,1005751816988141009,1371,598412,0,0,0
302,2014-06-16 13:30:39,1005751816988141009,1371,453200,0,0,0
303,2014-06-16 13:30:39,1005751816988141009,1371,1407164,0,0,0
304,2014-06-16 13:30:39,1005751816988141009,1371,453154,0,0,0
305,2014-06-16 13:30:39,1005751816988141009,1371,453190,0,0,0
306,2014-06-16 13:30:39,1005751816988141009,1371,453202,0,0,0
307,2014-06-16 13:30:39,1005751816988141009,1371,547030,0,0,0
308,2014-06-16 13:30:39,1005751816988141009,1371,453191,0,0,0
309,2014-06-16 13:30:39,1005751816988141009,1371,453155,0,0,0
310,2014-06-16 13:30:39,1005751816988141009,1371,596219,0,0,0
311,2014-06-16 13:30:39,1005751816988141009,1371,849659,0,0,0
312,2014-06-18 14:39:37,1005751816988141009,1371,841039,0,0,0
313,2014-06-18 14:39:37,1005751816988141009,1371,624595,0,0,0
314,2014-06-18 14:39:37,1005751816988141009,1371,547027,0,0,0
315,2014-06-18 14:39:37,1005751816988141009,1371,453223,0,0,0
316,2014-06-18 14:39:37,1005751816988141009,1371,453139,0,0,0
317,2014-06-18 14:39:37,1005751816988141009,1371,453154,0,0,0
318,2014-06-18 14:39:37,1005751816988141009,1371,453190,0,0,0
319,2014-06-18 14:39:37,1005751816988141009,1371,453202,0,0,0
320,2014-06-18 14:39:37,1005751816988141009,1371,547030,0,0,0
321,2014-06-18 14:39:37,1005751816988141009,1371,453189,0,0,0
322,2014-06-18 14:39:37,1005751816988141009,1371,453213,0,0,0
323,2014-06-18 14:39:37,1005751816988141009,1371,453225,0,0,0
324,2014-06-18 14:39:37,1005751816988141009,1371,997905,0,0,0
325,2014-06-18 14:39:37,1005751816988141009,1371,790029,0,0,0
326,2014-06-18 14:39:37,1005751816988141009,1371,1670513,0,0,0
327,2014-06-18 14:39:37,1005751816988141009,1371,1110605,0,0,0
328,2014-06-18 14:39:37,1005751816988141009,1371,547025,0,0,0
329,2014-06-18 14:39:37,1005751816988141009,1371,453221,0,0,0
330,2014-06-18 14:39:37,1005751816988141009,1371,453209,0,0,0
331,2014-06-18 14:39:37,1005751816988141009,1371,453122,0,0,0
332,2014-06-18 14:39:37,1005751816988141009,1371,453134,0,0,0
333,2014-06-18 14:39:37,1005751816988141009,1371,453158,0,0,0
334,2014-06-18 14:39:37,1005751816988141009,1371,1122880,0,0,0
335,2014-06-18 14:39:37,1005751816988141009,1371,453208,0,0,0
336,2014-06-18 14:39:37,1005751816988141009,1371,849660,0,0,0
337,2014-06-18 14:39:37,1005751816988141009,1371,453228,0,0,0
338,2014-06-18 14:39:37,1005751816988141009,1371,453216,0,0,0
339,2014-06-18 14:39:37,1005751816988141009,1371,453168,0,0,0
340,2014-06-18 14:39:37,1005751816988141009,1371,453156,0,0,0
341,2014-06-18 14:39:37,1005751816988141009,1371,453144,0,0,0
342,2014-06-18 14:39:37,1005751816988141009,1371,453219,0,0,0
343,2014-06-18 14:39:37,1005751816988141009,1371,453195,0,0,0
344,2014-06-18 14:39:37,1005751816988141009,1371,452955,0,0,0
345,2014-06-18 14:39:37,1005751816988141009,1371,453126,0,0,0
346,2014-06-18 14:39:37,1005751816988141009,1371,453174,0,0,0
347,2014-06-18 14:39:37,1005751816988141009,1371,453210,0,0,0
348,2014-06-18 14:39:37,1005751816988141009,1371,1122882,0,0,0
349,2014-06-30 09:21:53,1005751816988141009,1371,453175,1,0,0
350,2014-06-30 09:21:53,1005751816988141009,1371,453139,1,0,0
351,2014-06-30 09:21:53,1005751816988141009,1371,453223,1,0,0
352,2014-06-30 09:21:53,1005751816988141009,1371,547027,1,0,0
353,2014-06-30 09:21:53,1005751816988141009,1371,624595,1,0,0
354,2014-06-30 09:21:53,1005751816988141009,1371,841039,1,0,0
355,2014-06-30 09:21:53,1005751816988141009,1371,1061011,1,0,0
356,2014-06-30 09:21:53,1005751816988141009,1371,1407164,1,0,0
357,2014-06-30 09:21:53,1005751816988141009,1371,598412,1,0,0
358,2014-06-30 09:21:53,1005751816988141009,1371,453212,1,0,0
359,2014-06-30 09:21:53,1005751816988141009,1371,453200,1,0,0
360,2014-06-30 09:21:53,1005751816988141009,1371,453152,1,0,0
361,2014-06-30 09:21:53,1005751816988141009,1371,453190,1,0,0
362,2014-06-30 09:21:53,1005751816988141009,1371,453154,1,0,0
363,2014-06-30 09:21:53,1005751816988141009,1371,547030,1,0,0
364,2014-06-30 09:21:53,1005751816988141009,1371,453202,1,0,0
365,2014-06-30 09:21:53,1005751816988141009,1371,453157,1,0,0
366,2014-06-30 09:21:53,1005751816988141009,1371,453169,1,0,0
367,2014-06-30 09:21:53,1005751816988141009,1371,453217,1,0,0
368,2014-06-30 09:21:53,1005751816988141009,1371,453193,1,0,0
369,2014-06-30 09:21:53,1005751816988141009,1371,849659,1,0,0
370,2014-06-30 09:21:53,1005751816988141009,1371,596219,1,0,0
371,2014-06-30 09:21:53,1005751816988141009,1371,453191,1,0,0
372,2014-06-30 09:21:53,1005751816988141009,1371,453167,1,0,0
373,2014-06-30 09:21:53,1005751816988141009,1371,453155,1,0,0
374,2014-06-30 09:21:53,1005751816988141009,1371,453131,1,0,0
375,2014-06-30 09:21:53,1005751816988141009,1371,452963,1,0,0
376,2014-07-25 14:20:43,1005751816988141009,1371,783723,0,0,0
377,2014-07-25 14:17:38,1005751816988141009,1371,783723,0,0,0
378,2014-07-25 14:15:59,1005751816988141009,1371,783723,0,0,0
379,2014-07-25 14:09:20,1005751816988141009,1371,783723,0,0,0
380,2014-07-25 14:15:39,1005751816988141009,1371,783723,0,0,0
381,2014-07-25 14:14:41,1005751816988141009,1371,783723,0,0,0
382,2014-07-25 14:10:50,1005751816988141009,1371,783723,0,0,0
383,2014-07-25 14:12:42,1005751816988141009,1371,783723,0,0,0
384,2014-07-25 14:14:15,1005751816988141009,1371,783723,0,0,0
385,2014-07-25 14:19:36,1005751816988141009,1371,783723,0,0,0
386,2014-07-25 14:20:41,1005751816988141009,1371,783723,0,0,0
387,2014-07-25 14:11:41,1005751816988141009,1371,783723,0,0,0
388,2014-07-25 14:10:24,1005751816988141009,1371,783723,0,0,0
389,2014-07-25 14:18:53,1005751816988141009,1371,783723,0,0,0
390,2014-07-25 14:16:56,1005751816988141009,1371,783723,0,0,0
391,2014-07-25 14:21:55,1005751816988141009,1371,783723,0,0,0
392,2014-07-25 14:20:43,1005751816988141009,1371,783722,0,0,0
393,2014-07-25 14:17:38,1005751816988141009,1371,783722,0,0,0
394,2014-07-25 14:15:59,1005751816988141009,1371,783722,0,0,0
395,2014-07-25 14:09:20,1005751816988141009,1371,783722,0,0,0
